nu,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10,u_11,u_12,u_13,u_14,u_15,u_16,u_17,u_18,u_19,u_20,u_21,u_22,u_23,u_24
1.267,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44009042,0.6565582538,-0.06315066735,-0.2230657638,1.523188312,1.71597406,0.9301793272,0.2365083458,0,1.300122548,1.444534851,0.6639646698,-0.05230039648,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.269,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440114013,0.6565773141,-0.06314192988,-0.2230657638,1.523188312,1.716004366,0.9302055222,0.2365187963,0,1.300122548,1.444554235,0.6639753763,-0.05230626607,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.271,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440137541,0.6565963201,-0.06313321904,-0.2230657638,1.523188312,1.716034587,0.9302316378,0.2365292114,0,1.300122548,1.44457356,0.6639860456,-0.05231212367,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.273,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440161005,0.6566152721,-0.06312453471,-0.2230657638,1.523188312,1.716064722,0.9302576746,0.2365395916,0,1.300122548,1.444592827,0.663996678,-0.05231796931,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.275,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440184405,0.6566341704,-0.06311587676,-0.2230657638,1.523188312,1.716094771,0.9302836329,0.2365499368,0,1.300122548,1.444612036,0.6640072736,-0.05232380302,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.277,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440207743,0.6566530152,-0.06310724509,-0.2230657638,1.523188312,1.716124736,0.9303095129,0.2365602472,0,1.300122548,1.444631188,0.6640178326,-0.05232962484,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.279,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440231017,0.6566718066,-0.06309863957,-0.2230657638,1.523188312,1.716154616,0.9303353152,0.2365705231,0,1.300122548,1.444650283,0.6640283553,-0.05233543479,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.281,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440254228,0.6566905449,-0.06309006009,-0.2230657638,1.523188312,1.716184412,0.9303610399,0.2365807646,0,1.300122548,1.444669321,0.6640388417,-0.0523412329,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.283,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440277376,0.6567092303,-0.06308150653,-0.2230657638,1.523188312,1.716214123,0.9303866875,0.2365909719,0,1.300122548,1.444688302,0.664049292,-0.0523470192,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.285,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440300463,0.6567278631,-0.06307297877,-0.2230657638,1.523188312,1.716243752,0.9304122583,0.2366011451,0,1.300122548,1.444707227,0.6640597065,-0.05235279373,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.287,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440323487,0.6567464435,-0.0630644767,-0.2230657638,1.523188312,1.716273297,0.9304377526,0.2366112843,0,1.300122548,1.444726096,0.6640700853,-0.0523585565,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.289,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440346449,0.6567649716,-0.06305600021,-0.2230657638,1.523188312,1.716302759,0.9304631708,0.2366213899,0,1.300122548,1.444744909,0.6640804286,-0.05236430756,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.291,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44036935,0.6567834478,-0.06304754918,-0.2230657638,1.523188312,1.716332138,0.9304885133,0.2366314619,0,1.300122548,1.444763666,0.6640907366,-0.05237004693,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.293,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440392189,0.6568018722,-0.0630391235,-0.2230657638,1.523188312,1.716361436,0.9305137802,0.2366415004,0,1.300122548,1.444782368,0.6641010094,-0.05237577464,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.295,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440414967,0.656820245,-0.06303072306,-0.2230657638,1.523188312,1.716390652,0.9305389721,0.2366515058,0,1.300122548,1.444801015,0.6641112472,-0.05238149072,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.297,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440437685,0.6568385665,-0.06302234774,-0.2230657638,1.523188312,1.716419786,0.9305640892,0.236661478,0,1.300122548,1.444819606,0.6641214502,-0.0523871952,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.299,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440460341,0.6568568368,-0.06301399744,-0.2230657638,1.523188312,1.716448839,0.9305891318,0.2366714173,0,1.300122548,1.444838143,0.6641316185,-0.05239288811,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.301,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440482938,0.6568750562,-0.06300567205,-0.2230657638,1.523188312,1.716477811,0.9306141002,0.2366813238,0,1.300122548,1.444856626,0.6641417524,-0.05239856948,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.303,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440505474,0.6568932249,-0.06299737145,-0.2230657638,1.523188312,1.716506703,0.9306389949,0.2366911977,0,1.300122548,1.444875054,0.664151852,-0.05240423934,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.305,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44052795,0.6569113431,-0.06298909554,-0.2230657638,1.523188312,1.716535514,0.9306638161,0.2367010392,0,1.300122548,1.444893429,0.6641619174,-0.05240989771,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.307,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440550366,0.656929411,-0.0629808442,-0.2230657638,1.523188312,1.716564246,0.9306885641,0.2367108483,0,1.300122548,1.444911749,0.6641719489,-0.05241554464,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.309,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440572724,0.6569474288,-0.06297261734,-0.2230657638,1.523188312,1.716592898,0.9307132393,0.2367206253,0,1.300122548,1.444930017,0.6641819465,-0.05242118014,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.311,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440595021,0.6569653967,-0.06296441484,-0.2230657638,1.523188312,1.716621471,0.9307378419,0.2367303703,0,1.300122548,1.444948231,0.6641919105,-0.05242680424,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.313,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44061726,0.656983315,-0.06295623659,-0.2230657638,1.523188312,1.716649966,0.9307623724,0.2367400835,0,1.300122548,1.444966391,0.6642018411,-0.05243241699,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.315,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440639441,0.6570011838,-0.0629480825,-0.2230657638,1.523188312,1.716678381,0.9307868309,0.236749765,0,1.300122548,1.444984499,0.6642117383,-0.05243801839,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.317,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440661562,0.6570190033,-0.06293995245,-0.2230657638,1.523188312,1.716706719,0.9308112179,0.2367594149,0,1.300122548,1.445002555,0.6642216024,-0.05244360849,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.319,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440683626,0.6570367737,-0.06293184635,-0.2230657638,1.523188312,1.716734979,0.9308355336,0.2367690334,0,1.300122548,1.445020558,0.6642314335,-0.05244918731,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.321,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440705631,0.6570544953,-0.06292376408,-0.2230657638,1.523188312,1.716763161,0.9308597783,0.2367786207,0,1.300122548,1.445038509,0.6642412317,-0.05245475488,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.323,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440727579,0.6570721682,-0.06291570554,-0.2230657638,1.523188312,1.716791266,0.9308839524,0.2367881769,0,1.300122548,1.445056408,0.6642509973,-0.05246031124,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.325,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.440749468,0.6570897926,-0.06290767064,-0.2230657638,1.523188312,1.716819294,0.9309080561,0.2367977022,0,1.300122548,1.445074255,0.6642607304,-0.0524658564,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
